store_key,storename,address,telno,region_name,provice_name,city_muni_name,latitude,longitude
"2754","Padada","National Highway Almendras District","","REGION XI (DAVAO REGION)","DAVAO DEL SUR","PADADA","6.658377","125.319955"
"2755","Shell Makilala","Digos-Sultan Rd.","","REGION XII (SOCCSKSARGEN)","COTABATO (NORTH COTABATO)","MAKILALA","6.962625","125.085804"
"2756","Aseana 3","Aseana Business Park Aseana Ave., cor., D. Macapagal Boulevard","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.525398","120.989721"
"2757","L&Y Plaza","L&Y Plaza, Ortigas Ave. cor. C5 Rd.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5900851","121.0803171"
"2758","Mabini, Pangasinan","Poblacion","","REGION I (ILOCOS REGION)","PANGASINAN","MABINI","16.069137","119.9422198"
"2759","Canumay West","T. Santiago Rd.","","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF VALENZUELA","14.711084","120.9840163"
"2760","eBloc Tower 3","Stall 111, Lvl 1, e Bloc Tower 3","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.3312282","123.9047143"
"2761","Townsite, Mariveles","National Rd., Brgy. Townsite Poblacion","","REGION III (CENTRAL LUZON)","BATAAN","MARIVELES","14.458251","120.5944774"
"2762","Caltex Silangan Carmel Town","Cecilia Yulo Ave. cor. Jose Yulo Sr. Ave., Silangan Canlubang","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CALAMBA","14.2207789","121.0978351"
"2763","Villamor 2","Andrews Ave. cor, Higgings Brgy. 185","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5272008","121.010102"
"2764","Montillano 3","239 Montillano St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4192903","121.0463038"
"2766","Bugasong Antique","Centro Pojo Poblacion","","REGION VI (WESTERN VISAYAS)","ANTIQUE","BUGASONG","11.0450366","122.0648777"
"2767","Petron Bagontaas","Sayre Highway, Petron Gasoline Station, Brgy. Bagontaas","","REGION X (NORTHERN MINDANAO)","BUKIDNON","CITY OF VALENCIA","7.945754","125.103892"
"2768","Dipaculao Aurora","Dipaculao, Baler-Casiguran Rd.","","REGION III (CENTRAL LUZON)","AURORA","DIPACULAO","15.8452374","121.5352448"
"2769","Baliuag By-pass Road","Brgy. Sta. Barbara","","REGION III (CENTRAL LUZON)","BULACAN","BALIUAG","14.942294","120.8913447"
"2770","Ayala Alabang Village","Palawan Park, Ayala Alabang Village","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4182372","121.0305388"
"2771","Suntrust Capitol","No. R4 and R5 Suntrust Capitol Plaza, Matalino St.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6452834","121.0504436"
"2773","GT Town Center Pavia","National Highway","","REGION VI (WESTERN VISAYAS)","ILOILO","PAVIA","10.7545595","122.5381935"
"2774","Recto Evangelista","Evangelista St. cor. Soler St., Recto","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","QUIAPO","14.602316","120.983516"
"2775","eBloc 4","Stall 103, Level 1, eBloc Tower 4, Cebu IT Park","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.332754","123.9095293"
"2776","Alona Panglao","GF Unit 2- Alona Entertainment Bldg., Tawala","","REGION VII (CENTRAL VISAYAS)","BOHOL","PANGLAO","9.5505223","123.7722584"
"2777","Manga","CPG North Road, Manga District","","REGION VII (CENTRAL VISAYAS)","BOHOL","CITY OF TAGBILARAN (Capital)","9.692619","123.863236"
"2778","Tagbilaran Airport","Benigno Aquino Rd. cor. Lamdagan St., Brgy. Cogon","","REGION VII (CENTRAL VISAYAS)","BOHOL","CITY OF TAGBILARAN (Capital)","9.655991","123.853116"
"2779","Caltex Bohol Cathedral","Caltex J.A. Clarin St.","","","","","9.639430"," "
"2780","Calape","Bohol Circumferential Rd., Brgy. Sta. Cruz","","REGION VII (CENTRAL VISAYAS)","BOHOL","CALAPE","9.891697","123.874893"
"2781","C Plaza","Pajac-Maribago Rd., Brgy. Pajac","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF LAPU-LAPU (OPON)","10.2996968","123.9784328"
"2782","Banawa","1st AUTOGAS Station, R. Duterte St., Banawa","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.3135852","123.8803585"
"2783","CPI San Frans","National Highway, CPI San Francisco","","REGION XIII (Caraga)","AGUSAN DEL SUR","SAN FRANCISCO","8.508846","125.974232"
"2784","Licab, N.E.","Poblacion Norte","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","LICAB","15.5455105","120.7632735"
"2785","Petron Tibanga","Petron Gas Station Tibanga","","REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","CITY OF ILIGAN","7.945848","125.104154"
"2786","Maramag BPH","Sayre Highway Poblacion","","REGION X (NORTHERN MINDANAO)","BUKIDNON","MARAMAG","7.764679","125.005879"
"2787","Bilibiran Binangonan","Brgy. Bilibiran","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.4990229","121.1736506"
"2788","City Park Hotel","Corner Odi St., Gensan Drive","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF KORONADAL (Capital)","6.494594","124.849863"
"2789","Kidapawan Apo","Singao Rd. cor. National Highway","","REGION XII (SOCCSKSARGEN)","COTABATO (NORTH COTABATO)","CITY OF KIDAPAWAN (Capital)","7.015625","125.092714"
"2790","Gingoog Poblacion","J.J Ganaba Ave., Poblacion","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF GINGOOG","8.8249864","125.1052229"
"2791","CPI Koronadal","CPI Koronadal, Gensan Drive","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF KORONADAL (Capital)","6.504185","124.838631"
"2793","United Doctors Lucena","United Doctors","","REGION IV-A (CALABARZON)","QUEZON","CITY OF LUCENA (Capital)","13.947918","121.5857741"
"2794","Barotac Viejo","Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","BAROTAC VIEJO","11.0406233","122.8506012"
"2796","Hotel Lafe","532 Magsaysay Ave.","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4274731","120.5942908"
"2797","Pontevedra Negros","3 Cortez Street Brgy 1-Poblacion","","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","PONTEVEDRA","10.3753492","122.8688683"
"2798","San Joaquin Iloilo","58 Real St., Purok 3, Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","SAN JOAQUIN","10.5888266","122.1401776"
"2799","Valencia","Baylon Bldg., Larena St., South Poblacion","(000) 0000000","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","VALENCIA (LUZURRIAGA)","9.2807408","123.2454989"
"2800","GSIS Village","Unit a G/F 78 Grace St GSIS Village Sangandaan","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6724855","121.0203112"
"2801","MMC Gensan","Mabuhay Road, cor. Salvani st., Brgy., City Heights","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.127271","125.160342"
"2803","Aringay","Poblacion","","REGION I (ILOCOS REGION)","LA UNION","ARINGAY","16.3937505","120.3566096"
"2804","Lagundi Pampanga","#113 Centro, Brgy. Lagundi","","REGION III (CENTRAL LUZON)","PAMPANGA","MEXICO","15.0536496","120.7113897"
"2805","Laur Poblacion","Poblacion","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","LAUR","15.5793403","121.1860538"
"2806","Fatima Lagro","Lot 3 Blk 10 Qirino Highway Sacred Heart Village","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.7356823","121.0692911"
"2807","Tapaz Capiz","San Geronimo St., Poblacion","","REGION VI (WESTERN VISAYAS)","CAPIZ","TAPAZ","10.4860737","123.4160532"
"2808","Don Fabian","Blk 1 Lot 19, Lot 14, Lot 18 and Lot 15, DFV, HOA","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.698089","121.0836578"
"2809","Gaisano San Carlos","Gaisano Capital, FC Ledesma Avenue","","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","CITY OF SAN CARLOS","10.4859379","123.4160304"
"2811","Koronadal RMC","CSA Building, Alunan Avenue","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF KORONADAL (Capital)","6.499853","124.842804"
"2812","Tominobo","Tominobo","","REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","CITY OF ILIGAN","8.210212","124.2223363"
"2813","Bahay Pare, Meycauyan Bulacan","Sitio Dos Barangay Bahay Pare","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MEYCAUAYAN","14.7675882","121.0108195"
"2814","Xevera Bacolor","Xevera Calibutbut Market","","REGION III (CENTRAL LUZON)","PAMPANGA","BACOLOR","15.1013934","120.6043133"
"2817","Avida Altura","Retail 7, GF Avida Towers Altura, Southpark District","","","","","14.413703","121.046399"
"2820","Galleria Luisa","Gallares St., Poblacion II","","REGION VII (CENTRAL VISAYAS)","BOHOL","CITY OF TAGBILARAN (Capital)","9.6422116","123.8542481"
"2821","Oliveros Antipolo","182 P. Oliveros St., cor., Gen. Luna Street, Brgy. San Roque","","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5875448","121.1727601"
"2823","Digos Terminal","Digos City Satellite Transport Terminal, Doña Aurora St., Super Highway, Brgy. Aplaya","","REGION XI (DAVAO REGION)","DAVAO DEL SUR","CITY OF DIGOS (Capital)","6.738606","125.3659054"
"2824","Dusit D2 BGC","Dusit D2 The Fort-Manila/GF-02, Mckinley Parkway, Bonifacio Global City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5453051","121.0526544"
"2826","Convergys MOA","9th Floor Convergys Mall of Asia, Tower B, Two E-com Center, Bayshore Drive, Mall of Asia Complex","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.539575","120.981301"
"2827","FSUU Butuan","San Francisco St. cor. J C Aquino Ave. Sikatuna","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF BUTUAN (Capital)","8.947595","125.54206"
"2828","Naawan","Magbago Building","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","NAAWAN","8.43264","124.290896"
"2829","Ayala Malls Serin","Space 47-48, 1st Flr., Ayala Malls Serin, Tagaytay-Nasugbu Rd.","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TAGAYTAY","14.11259","120.958733"
"2831","Malhacan, Meycauayan","Malhacan Road, Brgy. Malhacan","","REGION III (CENTRAL LUZON)","BULACAN","CITY OF MEYCAUAYAN","14.7442422","120.9714948"
"2833","Gensan Bula","Jorge Royeca St. cor. Honorio Arriola St., Bula","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.107157","125.189472"
"2834","Multinational Village","GF, ECG Building, Multinational Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4938371","121.0037092"
"2835","Palayan, N.E.","Poblacion","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF PALAYAN (Capital)","15.5433025","121.0859206"
"2836","Marilao Exit","Along Duhaat Street corner Patubig Road","","REGION III (CENTRAL LUZON)","BULACAN","MARILAO","14.7768976","120.9591226"
"2839","Tupi Poblacion","Poblacion","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","TUPI","6.33383","124.950326"
"2840","Nazareth CDO","12th-29th Street, Nazareth","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.470918","124.6502902"
"2841","Global Enterprise","138 HV Dela Costa St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5611578","121.0209288"
"2842","MC Market Balintawak","1181 EDSA","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.657213","121.002215"
"2843","Parkwest","Unit 108, Parkwest, Veriton Fort, FBG","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5576787","121.0516699"
"2844","Monarch Parksuites","G-lll Aseana Monarch Business Park Bradco Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.530113","120.9861112"
"2846","Gensan Fatima","Lot 1 Blk 15 Employees Village, Brgy. Fatima","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.076259","125.116337"
"2847","Malaybalay BPH","Azuratrade Bldng. Sayre Highway Casisang","","REGION X (NORTHERN MINDANAO)","BUKIDNON","CITY OF MALAYBALAY (Capital)","8.1287","125.127819"
"2850","Ayala Smallville","GF, RU 124B Iloilo Technohub Building, Brgy. San Rafael, Mandurriao","","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.703279","122.5509194"
"2851","UNP Vigan","Quirino Boulevard, Brgy. Tamag","","REGION I (ILOCOS REGION)","ILOCOS SUR","CITY OF VIGAN (Capital)","17.5602313","120.3850875"
"2853","Pavia Plaza","No. 1 Lopez Jaena St.","","REGION VI (WESTERN VISAYAS)","ILOILO","PAVIA","10.7739363","122.5417946"
"2854","Pandan Antique","Pres. C. Tayco St.  cor. Justice C. Zaldivar St., Centro Sur, Poblacion","","REGION VI (WESTERN VISAYAS)","ANTIQUE","PANDAN","11.7197574","122.0950172"
"2855","Pres. Roxas Capiz","Poblacion, National Road","","REGION VI (WESTERN VISAYAS)","CAPIZ","PRESIDENT ROXAS","11.4299649","122.9254046"
"2856","Sagad Pasig","54 C. Raymundo St., Brgy. Sagad","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5660561","121.0777946"
"2857","Koronadal City Hall","Beside New City Hall, Gensan Drive","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF KORONADAL (Capital)","6.479893","124.866971"
"2858","Kauswagan Bonbon","R.N. Pelaez Blvd., Kauswagan","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.502652","124.6427011"
"2859","Casa Bocobo","1000 J. Bocobo St. cor. Kalaw Ave.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","ERMITA","14.5812564","120.9808288"
"2860","Ronda","Purok 4 Sitio Centro Poblacion Brgy Poblacion","","REGION VII (CENTRAL VISAYAS)","CEBU","RONDA","9.9998405","123.4114379"
"2861","Palm Beach Villas","Unit 1-2 Palm Beach Villas, Metrobank Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5426784","120.9901515"
"2862","Arlington","12 G. Araneta Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6072187","121.0176431"
"2863","CPI Cugman","C.M. Recto, Cugman Highway","","REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CITY OF CAGAYAN DE ORO (Capital)","8.472465","124.6976982"
"2864","Butuan Doctors Hospital","JC Aquino Ave., National Highway","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF BUTUAN (Capital)","8.943721","125.522704"
"2865","Mayondon","Brgy. Santonio","","REGION IV-A (CALABARZON)","LAGUNA","LOS BANOS","14.1797375","121.2420105"
"2866","San Antonio Village","8836 Sampaloc St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5651502","121.0088452"
"2867","Esplanade Filinvest","Locsin St., Tabucan, Mandurriao","","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.7018119","122.5431753"
"2868","Tibiao Antique","A.T. Lim cor. J. Mendoza St., Poblacion","","REGION VI (WESTERN VISAYAS)","ANTIQUE","TIBIAO","11.2874869","122.0353946"
"2870","Golden Gate","#32 Topland Ave., Golden Gate Subd.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4380257","121.0090458"
"2872","URC Pampanga","Barangay Del Rosario","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF SAN FERNANDO (Capital)","15.0739397","120.6431212"
"2873","Rizal Capitol","Circumferential Rd., Brgy. San Roque","","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5857336","121.1685871"
"2875","Canlaon City","Brgy. Mabigo","","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","CITY OF CANLAON","10.386905","123.219475"
"2877","Zamboanguita","National Highway, Poblacion","","REGION VII (CENTRAL VISAYAS)","NEGROS ORIENTAL","ZAMBOANGUITA","9.102012","123.1992"
"2878","Ginatilan","San Roque","","REGION VII (CENTRAL VISAYAS)","CEBU","GINATILAN","9.5692132","123.3132964"
"2880","Avenida","Rizal Ave. cor. Soler St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SANTA CRUZ","14.602459","120.981735"
"2882","CTP Alpha Tower","CTP Apha Tower, Investment Drive, Madrigal Business Park","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4258882","121.0227228"
"2883","Gensan Malakas","Aparente St PRK Lower Malakas San Isidro Gen Santos City","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.137611","125.17159"
"2884","Santa Lucia Poblacion","National Highway, Brgy. Barangobong","","REGION I (ILOCOS REGION)","ILOCOS SUR","SANTA LUCIA","17.1227417","120.4491824"
"2885","Calatrava","National Highway, Brgy., Suba","","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","CALATRAVA","10.595925","123.481914"
"2886","Centro Pacita","Brgy. San Vicente","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SAN PEDRO","14.3461327","121.063721"
"2887","W Mall","19 Coral Way  Brgy 76 Zone 10 Pasay City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5322082","120.9891249"
"2888","Southdrive Village","Manila S. Rd., Brgy. Dila","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.290002","121.108264"
"2889","Roxas Blvd.- Vito Cruz","1702 Roxas Blvd.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.558211","120.988036"
"2890","La Loma Q.C.","#62-64 Retiro St. cor. Baco St.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6263306","120.9918783"
"2891","Wilson San Juan","219 Wilson","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF SAN JUAN","14.5975576","121.040507"
"2892","Visayas Ave.","42 Visayas Avenue Brgy Vasra","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6605082","121.044769"
"2893","Bulan, Sorsogon","De Castro St. Brgy. Zone 4","","REGION V (BICOL REGION)","SORSOGON","BULAN","12.6667493","123.8744449"
"2895","Guimbal","Corners Gerona and Lakandula Streets, Poblacion","","REGION VI (WESTERN VISAYAS)","ILOILO","GUIMBAL","10.6628648","122.3208967"
"2897","Avida IT Park","Level 1, Avida Tower 2, Unit 9, Inez Villa St.,  Cebu IT Park","","REGION VII (CENTRAL VISAYAS)","CEBU","CITY OF CEBU (Capital)","10.3323761","123.9065023"
"2898","St. Lazarus","St. Lazarus Village, Brgy. San Rafael","","REGION IV-A (CALABARZON)","BATANGAS","SANTO TOMAS","14.1224833","121.1394597"
"2899","Carmen Terminal","National Highway","","REGION XI (DAVAO REGION)","DAVAO DEL NORTE","CARMEN","7.354761","125.7043"
"2901","M.L. Quezon Antipolo","M.L. Quezon Rd., Brgy. San Roque","","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5744166","121.1767521"
"2902","Maria Aurora","Brgy. 1","","REGION III (CENTRAL LUZON)","AURORA","MARIA AURORA","15.7957125","121.47624"
"2903","Phoenix Cannery","Brgy. Cannery Site","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","POLOMOLOK","6.241047","125.089657"
"2904","The Sky Suites","The Sky Suites Tower, EDSA cor., Quezon Ave.","","","","","14.644150","121.036885"
"2905","Balete Poblacion","Brgy. Poblacion","","REGION IV-A (CALABARZON)","BATANGAS","BALETE","14.0175417","121.0952699"
"2907","Uni V Montilla","Villa Kananga road","","REGION XIII (Caraga)","AGUSAN DEL NORTE","CITY OF BUTUAN (Capital)","8.925236","125.53985"
"2908","Southpick Sinalhan","Tatlong Hari St., Brgy, Sinalhan","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.324095","121.112316"
"2909","Tobias Fornier","Poblacion Norte","","REGION VI (WESTERN VISAYAS)","ANTIQUE","TOBIAS FORNIER (DAO)","10.5171597","121.9454247"
"2910","Gabaldon, Nueva Ecija","Poblacion","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","GABALDON (BITULOK & SABANI)","15.454772","121.338133"
"2911","San Nicolas, Pangasinan","Poblacion","","","","","16.069168","120.760305"
"2912","Samson Road 2","100 Samson Rd. cor. Caimito St.","","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF CALOOCAN","14.6577001","120.977306"
"2913","Caba, La Union","Brgy Poblacion Norte Caba La Union","","REGION I (ILOCOS REGION)","LA UNION","CABA","16.431729","120.3450397"
"2914","Hinoba-an","National Road, Bacuyangan","","REGION VI (WESTERN VISAYAS)","NEGROS OCCIDENTAL","HINOBA-AN (ASIA)","5.9674315","125.2855819"
"2915","Sabang Bay Baler","Brgy. Sabang","","REGION III (CENTRAL LUZON)","AURORA","BALER (Capital)","15.7595032","121.5669053"
"2916","San Jose Antipolo","L. Sumulong Circle, cor., M. Santos St., Brgy. San Jose","","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5861124","121.1820255"
"2917","Tagkawayan Highway","Brgy. Sta. Cecilia, Andaya Highway","","REGION IV-A (CALABARZON)","QUEZON","TAGKAWAYAN","13.970323","122.538387"
"2918","Pagbilao 2","Sitio Tubigan Brgy. Alupaye Pagbilao Quezon","","REGION IV-A (CALABARZON)","QUEZON","PAGBILAO","13.960796","121.654725"
"2919","Dulong Bayan Bacoor","Tirona Highway, Dulong Bayan","","REGION IV-A (CALABARZON)","CAVITE","CITY OF BACOOR","14.4492921","120.9347958"
"2920","Teresa 2","Sumulong Highway cor. Pantay-Buhangin Road., Brgy. Bagumbayan","","REGION IV-A (CALABARZON)","RIZAL","TERESA","14.550098","121.218409"
"2921","Canaynay 2","#185 Angelina Canaynay Avenue, Sucat","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4717462","120.9986888"
"2922","DGMC Hospital","Medical Arts Bldg., Divine Grace Medical Cener, Tejero Bypass Rd.","","REGION IV-A (CALABARZON)","CAVITE","CITY OF GENERAL TRIAS","14.3974758","120.8678866"
"2924","MCI Hospital","Medical Center Imus, Diversion Rd., Palico","","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.4264724","120.9461113"
"2925","Hamtic Antique","Old Hamtic Public Market, Poblacion 2","","REGION VI (WESTERN VISAYAS)","ANTIQUE","HAMTIC","10.7000405","121.9805721"
"2926","Sycamore","Victor Buencamino St., ARO Building","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4280889","121.0223564"
"2927","One Euphoria","Balibago","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1662958","120.5871515"
"2928","Avida Intima","Retail 2, GF, Avida Towers Intima, Brgy. 78, Pres. Quirino Ave. Ext. cor. Zulueta St.","","","","","14.5835468","120.9959299"
"2929","Banlat Road","79 Banlat Road","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.682043","121.034936"
"2930","San Frans Terminal","TS Building, Zamora St. cor. Aquino St.","","REGION XIII (Caraga)","AGUSAN DEL SUR","SAN FRANCISCO","8.507551","125.97924"
"2931","Bayani Road 2","L21 B86 AFPOVAI","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.529359","121.041747"
"2932","Lopez Jaena","Lopez Jaena St., La Paz","","REGION VI (WESTERN VISAYAS)","ILOILO","CITY OF ILOILO (Capital)","10.71397","122.5753"
"2934","Cristobal","No. 1806 Dapitan St. cor. Cristobal Street","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6154967","120.992645"
"2936","CPI Upper Session","Caltex Gasoline Station, GSIS Compound, Upper Session, Marcoville","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4053346","120.6022479"
"2937","Tagum Manga","Purok Sampaguita, Visayan Village","","REGION XI (DAVAO REGION)","DAVAO DEL NORTE","CITY OF TAGUM (Capital)","7.437016","125.809423"
"2938","Sgt. Yabut","8147 Sgt. Fabian Yabut St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5639664","121.0460885"
"2939","Dansalan","115 Makaturing St. cor. Dansalan St.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MANDALUYONG","14.5731262","121.0438338"
"2940","Bermuda Antipolo","52 Bayugo-Buliran Rd., Brgy. San Luis","","REGION IV-A (CALABARZON)","RIZAL","CITY OF ANTIPOLO (Capital)","14.5973326","121.1809429"
"2941","Sto. Entierro, Pampanga","Miranda St., Sto. Entierro","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1358122","120.5919459"
"2942","Real Quezon","MLQ Ave., Brgy. Poblacion 1","","REGION IV-A (CALABARZON)","QUEZON","REAL","14.662011","121.604096"
"2943","CPI Calumpang","Makar-siguel, brgy. Calumpang,","","REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CITY OF GENERAL SANTOS (DADIANGAS)","6.080174","125.147522"
"2946","Callejon Taytay","Callejon 1st Street, corner Rizal Ave.","","REGION IV-A (CALABARZON)","RIZAL","TAYTAY","14.561635","121.134033"
"2947","CPI Laoag","Caltex J.P. Rizal","","REGION I (ILOCOS REGION)","ILOCOS NORTE","CITY OF LAOAG (Capital)","18.194748","120.593012"
"2948","Town and Country Marilao","34 McArthur Highway, Brgy. Abangan Norte","","REGION III (CENTRAL LUZON)","BULACAN","MARILAO","14.7717061","120.9401296"
"2950","Cabanatuan Cityhall","No. 42 M. De Leon Ave., San Josef Sur","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.473363","120.950242"
"2951","Monkayo Centro","LS Sarmiento St. cor. Cervantes Rd., Monkayo","","REGION XI (DAVAO REGION)","COMPOSTELA VALLEY","MONKAYO","7.82412","126.054897"
"2952","Tatalon","13 Cabalata St.","","","","","14.623196"," "
